gen,197
GEN_BUS,PG,QG,QMAX,QMIN,VG,MBASE,GEN_STATUS,PMAX,PMIN,PC1,PC2,QC1MIN,QC1MAX,QC2MIN,QC2MAX,RAMP_AGC,RAMP_10,RAMP_30,RAMP_Q,APF,MU_PMAX,MU_PMIN,MU_QMAX,MU_QMIN
2631,0,0,104,-104,1,100,1,520,0,0,0,0,0,0,0,0,500,0,0,0,0
2634,1618,0,323.6,-323.6,1,100,1,1618,323.6,0,0,0,0,0,0,0,20,0,0,0,0
2637,47.85,0,17.4,-17.4,1,100,1,87,13,0,0,0,0,0,0,0,0.435,0,0,0,0
2638,223.85,0,81.4,-81.4,1,100,1,407,61,0,0,0,0,0,0,0,2.035,0,0,0,0
3133,0,0,12.4,-12.4,1,100,0,62,0,0,0,0,0,0,0,0,5.33334,0,0,0,0
3135,145.01,0,108.2,-108.2,1,100,1,541,0,0,0,0,0,0,0,0,8.666,0,0,0,0
3135,0,0,7.6,-7.6,1,100,0,38,0,0,0,0,0,0,0,0,5,0,0,0,0
3234,0,0,35.4,-35.4,1,100,0,177,0,0,0,0,0,0,0,0,4.381,0,0,0,0
3234,0,0,770.6,-770.6,1,100,1,3853,0,0,0,0,0,0,0,0,10.8718,0,0,0,0
3234,0,0,207.4,-207.4,1,100,1,1037,0,0,0,0,0,0,0,0,14.2,0,0,0,0
3234,470.668,0,348,-348,1,100,1,1740,0,0,0,0,0,0,0,0,500,0,0,0,0
3333,246.087,0,202.4,-202.4,1,100,1,1012,0,0,0,0,0,0,0,0,6.34888,0,0,0,0
3333,0,0,62.4,-62.4,1,100,0,312,0,0,0,0,0,0,0,0,3.1332,0,0,0,0
3432,0,0,749.2,-749.2,1,100,0,3746,-2841,0,0,0,0,0,0,0,500,0,0,0,0
3433,0,0,184.2,-184.2,1,100,1,921,0,0,0,0,0,0,0,0,5.204,0,0,0,0
3433,0,0,285.2,-285.2,1,100,1,1426,0,0,0,0,0,0,0,0,500,0,0,0,0
3531,1424,0,284.8,-284.8,1,100,1,1424,0,0,0,0,0,0,0,0,500,0,0,0,0
3531,533,0,106.6,-106.6,1,100,1,533,0,0,0,0,0,0,0,0,500,0,0,0,0
3531,5.517,0,4.8,-4.8,1,100,1,24,3,0,0,0,0,0,0,0,0.12,0,0,0,0
3631,73.54,0,19.2,-19.2,1,100,1,96,0,0,0,0,0,0,0,0,500,0,0,0,0
3631,0,0,42,-42,1,100,0,210,0,0,0,0,0,0,0,0,9.3334,0,0,0,0
3731,186.493,0,48.6,-48.6,1,100,1,243,36,0,0,0,0,0,0,0,1.215,0,0,0,0
3831,1489,0,464.6,-464.6,1,100,1,2323,1000,0,0,0,0,0,0,0,3.77833,0,0,0,0
3835,0,0,405,-405,1,100,0,2025,0,0,0,0,0,0,0,0,6.163,0,0,0,0
3835,0,0,266.6,-266.6,1,100,1,1333,0,0,0,0,0,0,0,0,500,0,0,0,0
3836,0,0,299.4,-299.4,1,100,1,1497,0,0,0,0,0,0,0,0,26.2,0,0,0,0
3931,61.66,0,113.4,-113.4,1,100,1,567,0,0,0,0,0,0,0,0,500,0,0,0,0
3931,1719.14,0,575,-575,1,100,1,2875,436,0,0,0,0,0,0,0,14.375,0,0,0,0
3932,0,0,285.2,-285.2,1,100,1,1426,0,0,0,0,0,0,0,0,500,0,0,0,0
3933,245.62,0,173,-173,1,100,1,865,0,0,0,0,0,0,0,0,4.95378,0,0,0,0
3933,264.44,0,69,-69,1,100,1,345,0,0,0,0,0,0,0,0,500,0,0,0,0
3933,0,0,385.4,-385.4,1,100,1,1927,0,0,0,0,0,0,0,0,5.64756,0,0,0,0
3933,626.197,0,544.8,-544.8,1,100,1,2724,413,0,0,0,0,0,0,0,13.62,0,0,0,0
3933,200.131,0,148,-148,1,100,1,740,0,0,0,0,0,0,0,0,500,0,0,0,0
3933,0,0,266.6,-266.6,1,100,1,1333,0,0,0,0,0,0,0,0,500,0,0,0,0
4031,840.274,0,542,-542,1,100,1,2710,0,0,0,0,0,0,0,0,4.13333,0,0,0,0
4031,219.262,0,190.4,-190.4,1,100,1,952,144,0,0,0,0,0,0,0,4.76,0,0,0,0
4031,0,0,85.4,-85.4,1,100,1,427,0,0,0,0,0,0,0,0,500,0,0,0,0
4031,633.677,0,127,-127,1,100,1,635,0,0,0,0,0,0,0,0,500,0,0,0,0
4035,642,0,128.4,-128.4,1,100,1,642,128.4,0,0,0,0,0,0,0,20,0,0,0,0
4035,672.39,0,331.2,-331.2,1,100,1,1656,0,0,0,0,0,0,0,0,5,0,0,0,0
4035,1642.18,0,714.4,-714.4,1,100,1,3572,542,0,0,0,0,0,0,0,17.86,0,0,0,0
4035,723.426,0,515.6,-515.6,1,100,1,2578,0,0,0,0,0,0,0,0,500,0,0,0,0
4039,0,0,30,-30,1,100,0,150,0,0,0,0,0,0,0,0,5,0,0,0,0
4039,1651.92,0,567.8,-567.8,1,100,1,2839,431,0,0,0,0,0,0,0,14.195,0,0,0,0
4039,348.083,0,258,-258,1,100,1,1290,0,0,0,0,0,0,0,0,500,0,0,0,0
4131,544.976,0,142.2,-142.2,1,100,1,711,0,0,0,0,0,0,0,0,500,0,0,0,0
4131,3204.38,0,2522.6,-2522.6,1,100,1,12613,1915,0,0,0,0,0,0,0,63.065,0,0,0,0
4131,23.051,0,158,-158,1,100,1,790,0,0,0,0,0,0,0,0,500,0,0,0,0
4132,0,0,434,-434,1,100,0,2170,0,0,0,0,0,0,0,0,3.77778,0,0,0,0
4132,1273.76,0,1107.8,-1107.8,1,100,1,5539,841,0,0,0,0,0,0,0,27.695,0,0,0,0
4132,1200,0,240,-240,1,100,1,1200,800,0,0,0,0,0,0,0,2,0,0,0,0
4132,61.032,0,60,-60,1,100,1,300,0,0,0,0,0,0,0,0,500,0,0,0,0
4231,1460,0,292,-292,1,100,1,1460,292,0,0,0,0,0,0,0,20,0,0,0,0
4231,240,0,194,-194,1,100,1,970,0,0,0,0,0,0,0,0,4,0,0,0,0
4231,3112.41,0,703.4,-703.4,1,100,1,3517,534,0,0,0,0,0,0,0,17.585,0,0,0,0
4232,0,0,174.4,-174.4,1,100,0,872,0,0,0,0,0,0,0,0,4.66667,0,0,0,0
4232,192.337,0,111.6,-111.6,1,100,1,558,84,0,0,0,0,0,0,0,2.79,0,0,0,0
4232,197.925,0,139,-139,1,100,1,695,0,0,0,0,0,0,0,0,500,0,0,0,0
5031,1440,0,530,-530,1,100,1,2650,0,0,0,0,0,0,0,0,5.22222,0,0,0,0
5031,6651.29,0,2149.4,-2149.4,1,100,1,10747,1632,0,0,0,0,0,0,0,53.735,0,0,0,0
5032,8838.02,0,2607.8,-2607.8,1,100,1,13039,2607.8,0,0,0,0,0,0,0,20,0,0,0,0
5032,0,0,1927.2,-1927.2,1,100,0,9636,0,0,0,0,0,0,0,0,8,0,0,0,0
5032,58.039,0,21.6,-21.6,1,100,1,108,0,0,0,0,0,0,0,0,500,0,0,0,0
5032,0,0,882.04,-882.04,1,100,1,4410.2,0,0,0,0,0,0,0,0,500,0,0,0,0
5032,290.794,0,108.2,-108.2,1,100,1,541,0,0,0,0,0,0,0,0,500,0,0,0,0
6132,0,0,24.4,-24.4,1,100,0,122,0,0,0,0,0,0,0,0,500,0,0,0,0
6132,0,0,254.4,-254.4,1,100,0,1272,0,0,0,0,0,0,0,0,4.88889,0,0,0,0
6132,0,0,508.2,-508.2,1,100,1,2541,386,0,0,0,0,0,0,0,12.705,0,0,0,0
6132,0,0,79,-79,1,100,0,395,0,0,0,0,0,0,0,0,500,0,0,0,0
6132,54.994,0,194.6,-194.6,1,100,1,973,0,0,0,0,0,0,0,0,500,0,0,0,0
6231,975.009,0,497.6,-497.6,1,100,1,2488,497.6,0,0,0,0,0,0,0,20,0,0,0,0
6231,0,0,50,-50,1,100,0,250,0,0,0,0,0,0,0,0,5.33333,0,0,0,0
6235,0,0,45.2,-45.2,1,100,0,226,0,0,0,0,0,0,0,0,2.33333,0,0,0,0
6235,966.745,0,534.2,-534.2,1,100,1,2671,406,0,0,0,0,0,0,0,13.355,0,0,0,0
6235,0,0,144,-144,1,100,1,720,0,0,0,0,0,0,0,0,500,0,0,0,0
6333,3394,0,918.8,-918.8,1,100,1,4594,918.8,0,0,0,0,0,0,0,20,0,0,0,0
6333,1190.48,0,297.8,-297.8,1,100,1,1489,0,0,0,0,0,0,0,0,500,0,0,0,0
6335,2660,0,532,-532,1,100,1,2660,532,0,0,0,0,0,0,0,20,0,0,0,0
6335,0,0,83.6,-83.6,1,100,0,418,0,0,0,0,0,0,0,0,3.66667,0,0,0,0
6335,163.946,0,60.6,-60.6,1,100,1,303,45,0,0,0,0,0,0,0,1.515,0,0,0,0
6433,391,0,78.2,-78.2,1,100,1,391,78.2,0,0,0,0,0,0,0,20,0,0,0,0
6433,751,0,150.2,-150.2,1,100,1,751,0,0,0,0,0,0,0,0,20,0,0,0,0
6433,0,0,273.8,-273.8,1,100,0,1369,0,0,0,0,0,0,0,0,3.66204,0,0,0,0
6433,139.536,0,30.4,-30.4,1,100,1,152,0,0,0,0,0,0,0,0,500,0,0,0,0
6533,1452.91,0,655.2,-655.2,1,100,1,3276,655.2,0,0,0,0,0,0,0,20,0,0,0,0
6533,0,0,647.8,-647.8,1,100,0,3239,0,0,0,0,0,0,0,0,5.35556,0,0,0,0
6533,192.129,0,55,-55,1,100,1,275,42,0,0,0,0,0,0,0,1.375,0,0,0,0
6533,0,0,281.4,-281.4,1,100,1,1407,0,0,0,0,0,0,0,0,500,0,0,0,0
6533,205.517,0,78.2,-78.2,1,100,1,391,0,0,0,0,0,0,0,0,500,0,0,0,0
7031,2973.97,0,625.4,-625.4,1,100,1,3127,625.4,0,0,0,0,0,0,0,20,0,0,0,0
7031,0,0,1269.2,-1269.2,1,100,0,6346,0,0,0,0,0,0,0,0,4.352,0,0,0,0
7031,0,0,101.8,-101.8,1,100,0,509,-509,0,0,0,0,0,0,0,500,0,0,0,0
7031,1632.95,0,621.2,-621.2,1,100,1,3106,0,0,0,0,0,0,0,0,500,0,0,0,0
7032,1821,0,364.2,-364.2,1,100,1,1821,364.2,0,0,0,0,0,0,0,20,0,0,0,0
7032,0,0,296.6,-296.6,1,100,0,1483,0,0,0,0,0,0,0,0,3.75756,0,0,0,0
7032,363.394,0,134.4,-134.4,1,100,1,672,101,0,0,0,0,0,0,0,3.36,0,0,0,0
7032,0,0,147.6,-147.6,1,100,1,738,0,0,0,0,0,0,0,0,500,0,0,0,0
8033,562.269,0,278.8,-278.8,1,100,1,1394,211,0,0,0,0,0,0,0,6.97,0,0,0,0
8034,530.123,0,750.8,-750.8,1,100,1,3754,0,0,0,0,0,0,0,0,4.603,0,0,0,0
8034,193.373,0,108.8,-108.8,1,100,1,544,82,0,0,0,0,0,0,0,2.72,0,0,0,0
2619,100,0,600,-600,1,100,1,3000,0,0,0,0,0,0,0,0,500,0,0,0,0
2600,100,0,600,-600,1,100,1,3000,0,0,0,0,0,0,0,0,500,0,0,0,0
2202,0,0,61,-61,1,100,1,305,0,0,0,0,0,0,0,0,500,0,0,0,0
2203,0,0,67.4,-67.4,1,100,1,337,0,0,0,0,0,0,0,0,500,0,0,0,0
2503,0,0,72.8,-72.8,1,100,1,364,0,0,0,0,0,0,0,0,500,0,0,0,0
1401,0,0,85,-85,1,100,1,425,0,0,0,0,0,0,0,0,500,0,0,0,0
2502,0,0,93.4,-93.4,1,100,1,467,0,0,0,0,0,0,0,0,500,0,0,0,0
2403,0,0,41.4,-41.4,1,100,1,207,0,0,0,0,0,0,0,0,500,0,0,0,0
2407,0,0,68.4,-68.4,1,100,1,342,0,0,0,0,0,0,0,0,500,0,0,0,0
2400,0,0,33.2,-33.2,1,100,1,166,0,0,0,0,0,0,0,0,500,0,0,0,0
2409,0,0,63.2,-63.2,1,100,1,316,0,0,0,0,0,0,0,0,500,0,0,0,0
2402,0,0,42.6,-42.6,1,100,1,213,0,0,0,0,0,0,0,0,500,0,0,0,0
2613,0,0,12.6,-12.6,1,100,1,63,0,0,0,0,0,0,0,0,500,0,0,0,0
2408,0,0,68.8,-68.8,1,100,1,344,0,0,0,0,0,0,0,0,500,0,0,0,0
1402,0,0,69.8,-69.8,1,100,1,349,0,0,0,0,0,0,0,0,500,0,0,0,0
2615,0,0,31.6,-31.6,1,100,1,158,0,0,0,0,0,0,0,0,500,0,0,0,0
2406,0,0,29,-29,1,100,1,145,0,0,0,0,0,0,0,0,500,0,0,0,0
2618,0,0,34.8,-34.8,1,100,1,174,0,0,0,0,0,0,0,0,500,0,0,0,0
2405,0,0,32.6,-32.6,1,100,1,163,0,0,0,0,0,0,0,0,500,0,0,0,0
2401,0,0,34.8,-34.8,1,100,1,174,0,0,0,0,0,0,0,0,500,0,0,0,0
2410,0,0,62.2,-62.2,1,100,1,311,0,0,0,0,0,0,0,0,500,0,0,0,0
2411,0,0,42.8,-42.8,1,100,1,214,0,0,0,0,0,0,0,0,500,0,0,0,0
1101,0,0,59,-59,1,100,1,295,0,0,0,0,0,0,0,0,500,0,0,0,0
3805,0,0,19.6,-19.6,1,100,1,98,0,0,0,0,0,0,0,0,500,0,0,0,0
1301,0,0,35.2,-35.2,1,100,1,176,0,0,0,0,0,0,0,0,500,0,0,0,0
3403,0,0,20.4,-20.4,1,100,1,102,0,0,0,0,0,0,0,0,500,0,0,0,0
1303,0,0,44.8,-44.8,1,100,1,224,0,0,0,0,0,0,0,0,500,0,0,0,0
3404,0,0,17.2,-17.2,1,100,1,86,0,0,0,0,0,0,0,0,500,0,0,0,0
1003,0,0,18.8,-18.8,1,100,1,94,0,0,0,0,0,0,0,0,500,0,0,0,0
3918,0,0,12.6,-12.6,1,100,1,63,0,0,0,0,0,0,0,0,500,0,0,0,0
3401,0,0,22,-22,1,100,1,110,0,0,0,0,0,0,0,0,500,0,0,0,0
1004,0,0,9,-9,1,100,1,45,0,0,0,0,0,0,0,0,500,0,0,0,0
3303,0,0,24.6,-24.6,1,100,1,123,0,0,0,0,0,0,0,0,500,0,0,0,0
3304,0,0,21,-21,1,100,1,105,0,0,0,0,0,0,0,0,500,0,0,0,0
3302,0,0,13.6,-13.6,1,100,1,68,0,0,0,0,0,0,0,0,500,0,0,0,0
3305,0,0,17,-17,1,100,1,85,0,0,0,0,0,0,0,0,500,0,0,0,0
3203,0,0,26,-26,1,100,1,130,0,0,0,0,0,0,0,0,500,0,0,0,0
3103,0,0,16.6,-16.6,1,100,1,83,0,0,0,0,0,0,0,0,500,0,0,0,0
3104,0,0,12.2,-12.2,1,100,1,61,0,0,0,0,0,0,0,0,500,0,0,0,0
3923,0,0,15.8,-15.8,1,100,1,79,0,0,0,0,0,0,0,0,500,0,0,0,0
8005,0,0,52,-52,1,100,1,260,0,0,0,0,0,0,0,0,500,0,0,0,0
3101,0,0,13.4,-13.4,1,100,1,67,0,0,0,0,0,0,0,0,500,0,0,0,0
3202,0,0,23.2,-23.2,1,100,1,116,0,0,0,0,0,0,0,0,500,0,0,0,0
3205,0,0,21.6,-21.6,1,100,1,108,0,0,0,0,0,0,0,0,500,0,0,0,0
3201,0,0,18.2,-18.2,1,100,1,91,0,0,0,0,0,0,0,0,500,0,0,0,0
3907,0,0,18.2,-18.2,1,100,1,91,0,0,0,0,0,0,0,0,500,0,0,0,0
3204,0,0,26.4,-26.4,1,100,1,132,0,0,0,0,0,0,0,0,500,0,0,0,0
8004,0,0,148.8,-148.8,1,100,1,744,0,0,0,0,0,0,0,0,500,0,0,0,0
3924,0,0,13.2,-13.2,1,100,1,66,0,0,0,0,0,0,0,0,500,0,0,0,0
3501,0,0,24.6,-24.6,1,100,1,123,0,0,0,0,0,0,0,0,500,0,0,0,0
3913,0,0,13,-13,1,100,1,65,0,0,0,0,0,0,0,0,500,0,0,0,0
3405,0,0,17.6,-17.6,1,100,1,88,0,0,0,0,0,0,0,0,500,0,0,0,0
6401,0,0,12,-12,1,100,1,60,0,0,0,0,0,0,0,0,500,0,0,0,0
8003,0,0,25.8,-25.8,1,100,1,129,0,0,0,0,0,0,0,0,500,0,0,0,0
6510,0,0,45.8,-45.8,1,100,1,229,0,0,0,0,0,0,0,0,500,0,0,0,0
7001,0,0,69.8,-69.8,1,100,1,349,0,0,0,0,0,0,0,0,500,0,0,0,0

gencost,197
MODEL,STARTUP,SHUTDOWN,NCOST,COST
2,138896,0,1,84938.4,0,0
2,26754,0,3,0.0115889,47.7313,11445.8
2,0,0,1,0,0,0
2,319830,0,1,194223,0,0
2,105342,0,2,57.8302,60988.7,0
2,0,0,1,0,0,0
2,42965,0,1,19510.2,0,0
2,180212,0,3,0.002744,29.9536,112862
2,138651,0,1,90588.8,0,0
2,0,0,1,0,0,0
2,146625,0,2,50.7773,84036,0
2,0,0,1,0,0,0
2,28432,0,1,12096.4,0,0
2,408979,0,3,0.00088311,34.0352,249275
2,0,0,1,0,0,0
2,375219,0,3,0.00185432,32.2099,232355
2,0,0,1,4211,0,0
2,0,0,1,0,0,0
2,138896,0,1,84291.8,0,0
2,126782,0,3,0.00677092,29.6315,78037.3
2,138896,0,1,84084.9,0,0
2,34316,0,3,0.0287438,42.7225,13386.4
2,0,0,1,0,0,0
2,0,0,1,0,0,0
2,70270,0,3,0.0141067,48.6761,29049.9
2,152730,0,3,0.0166134,42.8204,94429.9
2,47167,0,3,0.0260727,47.8308,19843
2,0,0,1,0,0,0
2,0,0,1,0,0,0
2,0,0,1,0,0,0
2,65644,0,3,0.00145836,53.1541,39848.2
2,157212,0,3,0.00149211,50.5797,96230.6
2,0,0,1,0,0,0
2,253632,0,3,0.00394215,50.7318,152729
2,0,0,1,0,0,0
2,0,0,1,0,0,0
2,259961,0,3,0.00185436,47.6695,159800
2,0,0,1,0,0,0
2,0,0,1,0,0,0
2,129121,0,3,0.00466778,35.6825,78189.3
2,0,0,1,0,0,0
2,171027,0,1,104509,0,0
2,0,0,1,0,0,0
2,0,0,1,0,0,0
2,9000,0,1,5611.05,0,0
2,30852,0,3,0.0278494,49.2276,12782.6
2,1744,0,1,1942.53,0,0
2,16774,0,1,13352.2,0,0
2,159022,0,3,0.000874102,53.9811,96207.3
2,15000,0,3,0.0177234,39.8569,5971.39
2,0,0,1,0,0,0
2,72063,0,2,40.8847,28200.2,0
2,27100,0,3,0.0242564,50.9658,10849.8
2,0,0,1,0,0,0
2,55842,0,3,0.00751343,55.7534,22515.4
2,0,0,1,0,0,0
2,0,0,1,0,0,0
2,0,0,1,0,0,0
2,0,0,1,0,0,0
2,0,0,1,0,0,0
2,1080,0,3,0.0614986,57.9612,630.592
2,0,0,1,0,0,0
2,0,0,1,0,0,0
2,130719,0,3,0.0038938,57.3869,79333.8
2,0,0,1,0,0,0
2,30000,0,3,0.00312839,51.4055,18424.2
2,0,0,1,0,0,0
2,0,0,1,0,0,0
2,0,0,1,0,0,0
2,60557,0,2,39.1981,24137.3,0
2,0,0,1,0,0,0
2,104370,0,3,0.00742446,53.9847,61768.4
2,0,0,1,0,0,0
2,0,0,1,0,0,0
2,0,0,1,0,0,0
2,65139,0,3,0.00249221,34.4449,40533.9
2,0,0,1,0,0,0
2,0,0,1,0,0,0
2,0,0,1,0,0,0
2,47224,0,1,20255.7,0,0
2,50652,0,3,0.00097211,38.2715,20433.9
2,0,0,1,0,0,0
2,0,0,1,0,0,0
2,11449,0,2,40.8878,4577.93,0
2,0,0,1,0,0,0
2,0,0,1,0,0,0
2,0,0,1,0,0,0
2,0,0,1,0,0,0
2,0,0,1,0,0,0
2,254995,0,3,0.00895483,38.0036,152412
2,0,0,1,0,0,0
2,0,0,1,1201,0,0
2,0,0,1,0,0,0
2,101486,0,1,63995.6,0,0
2,55897,0,3,0.0245562,27.2719,34517.8
2,0,0,1,0,0,0
2,43776,0,3,0.00941226,33.0898,26920.2
2,0,0,1,0,0,0
2,0,0,1,0,0,0
2,82344,0,3,0.0167469,35.3059,48806.7
2,0,0,1,0,0,0
2,231789,0,1,151902,0,0
2,129121,0,3,0.00134833,53.1773,63110.1
2,0,0,1,0,0,0
2,0,0,1,0,0,0
2,0,0,1,0,0,0
2,0,0,1,0,0,0
2,10373,0,2,64.0762,1972.98,0
2,0,0,1,0,0,0
2,0,0,1,0,0,0
2,0,0,1,0,0,0
2,170471,0,1,104862,0,0
2,12221,0,1,11622.3,0,0
2,6261,0,2,55.2668,2419.91,0
2,0,0,1,0,0,0
2,0,0,1,0,0,0
2,231789,0,1,143594,0,0
2,0,0,1,0,0,0
2,134932,0,1,84070.3,0,0
2,158061,0,3,0.015261,63.222,62811.9
2,0,0,1,0,0,0
2,43335,0,1,18010.9,0,0
2,138896,0,1,84714.9,0,0
2,58409,0,3,0.00868083,48.3019,33435.9
2,0,0,1,0,0,0
2,266078,0,1,163478,0,0
2,94648,0,3,0.00319833,32.6281,58555.1
2,0,0,1,0,0,0
2,0,0,1,0,0,0
2,0,0,1,0,0,0
2,183879,0,1,114780,0,0
2,285045,0,3,0.00365725,33.2675,173457
2,0,0,1,0,0,0
2,0,0,1,0,0,0
2,115098,0,1,71652.2,0,0
2,47649,0,3,0.0156744,26.5022,21198.1
2,0,0,1,0,0,0
2,0,0,1,0,0,0
2,0,0,1,0,0,0
2,256104,0,3,0.00314914,32.9264,157039
2,0,0,1,0,0,0
2,0,0,1,0,0,0
2,0,0,1,0,0,0
2,0,0,1,0,0,0
2,0,0,1,0,0,0
2,0,0,1,0,0,0
2,0,0,1,0,0,0
2,0,0,1,0,0,0
2,0,0,1,0,0,0
2,0,0,1,0,0,0
2,0,0,1,0,0,0
2,0,0,1,0,0,0
2,0,0,1,0,0,0
2,0,0,1,0,0,0
2,0,0,1,0,0,0
2,0,0,1,0,0,0
2,0,0,1,0,0,0
2,0,0,1,0,0,0
2,0,0,1,0,0,0
2,0,0,1,0,0,0
2,0,0,1,0,0,0
2,0,0,1,0,0,0
2,0,0,1,0,0,0
2,0,0,1,0,0,0
2,0,0,1,0,0,0
2,0,0,1,0,0,0
2,0,0,1,0,0,0
2,0,0,1,0,0,0
2,0,0,1,0,0,0
2,0,0,1,0,0,0
2,0,0,1,0,0,0
2,0,0,1,0,0,0
2,0,0,1,0,0,0
2,0,0,1,0,0,0
2,0,0,1,0,0,0
2,0,0,1,0,0,0
2,0,0,1,0,0,0
2,0,0,1,0,0,0
2,0,0,1,0,0,0
2,0,0,1,0,0,0
2,0,0,1,0,0,0
2,0,0,1,0,0,0
2,0,0,1,0,0,0
2,0,0,1,0,0,0
2,0,0,1,0,0,0
2,0,0,1,0,0,0
2,0,0,1,0,0,0
2,0,0,1,0,0,0
2,0,0,1,0,0,0
2,0,0,1,0,0,0
2,0,0,1,0,0,0
2,0,0,1,0,0,0
2,0,0,1,0,0,0
2,0,0,1,0,0,0
2,0,0,1,0,0,0
2,0,0,1,0,0,0
2,0,0,1,0,0,0

